state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,school_id,school_name,no_of_student,school_category,school_subcategory,update_date
Karnataka,Hassan,Arkalgud,Doddamagge,"Magge Kaval","Magge Kaval",0000380087,0000060093,"LPS MAGGE KAVAL",21,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Koratikere,Nilvagilu,Nilvagilu,0000380088,0000060094,"HPS NILVAGILU",47,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Mokali,"Madike Hosally","Madike Hosally",0000380095,0000060101,"LPS MADIKE HOSAHALLY",35,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Mokali,Somanally,Somanally,0000380096,0000060102,"HPS SOMANAHALLY",22,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Hanyalu,Ragimaruru,Ragimaruru,0000380106,0000060115,"HPS  RAGIMARUR",76,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Handrangi,Handrangi,Handrangi,0000380126,0000060131,"HPS HANDRANGI",97,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Tarigalale,"Channigarayana Abbur","Channigarayana Abbur",0000380127,0000060134,"LPS CHANNIGARAYANA ABBUR",4,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Handrangi,Akkalavadi,Akkalavadi,0000380132,0000060140,H.P.S,60,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Handrangi,Heggathoor,Heggathoor,0000380139,0000060147,"LPS HEGGATHOOR",16,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Hebbale,Athni,Athni,0000380152,0000060158,"HPS ATHNI",40,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Honnavally,"Cholena Hally","Cholena Hally",0000380188,0000060190,"LPS cholenahalli",1,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Honnavally,Kashipura,Kashipura,0000380189,0000060191,HPSkashipura,24,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Hulikallu,Hulikallu,Hulikallu,0000380203,0000060200,"government HPS hulikallu",109,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Heggadihalli,Muduganoor,Muduganoor,0000380205,0000060202,"government LPS muduganoor",27,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Kalena Hally","Basavana Hally","Basavana Hally",0000380221,0000060217,"GHPS BASAVANA HALLY",29,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Kattepura,"Mallaraja Pattana","Mallaraja Pattana",0000380227,0000060228,"LPS MALARAJA PATTANA",16,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Kathimallena Hally","Kyathana Hally","Kyathana Hally",0000380238,0000060243,"LPS KYATHANA HALLY KOPPALU",15,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Lakkur,Lakkur,"Mudala Koppalu",0000380265,0000060273,"HPS LAKKUR",157,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Hanyalu,Sompura,Sompura,0000380269,0000060280,"HPS SOMPURA",82,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Agrahara,Doddahally,Doddahally,0000379998,0001689784,"GLPS  DODDAHALLY",28,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Bannur,Hodenoor,Hodenoor,0000380005,0000812373,"LPS HODENOOR",8,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Bannur,"Bellame (mariyanagara)","Bellame (mariyanagara)",0000380010,0001701629,"DIVYAJYOTHI HIGHER PRIMARY SCHOOL-",2662,"Govt. Aided","Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Kaduvinahosahalli,"Beerna Hally Kaval",Ranganathpura,0000380015,0001701441,"GLPS  RANGANATHAPURA",5,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Belvadi,Karehally,Karehally,0000380042,0001700167,"GLPS KARAHALLY KOPPALU",9,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Doddabemmathi,"Arasikatte Kaval","Arsikatte Kaval",0000380081,0000862690,"government L.P.S arsikatte kaval",16,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Gangoor,Gangoor,Gangoor,0000380102,0000862729,"GOVT LOWER PRIMARY SCHOOL GANGUR KOPPALU",10,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ganjalgud,Ganjalgud,"Marati Koppal",0000380110,0001698439,"GLPS  MARATIUPPAR KOPPALU",19,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Hebbale,Hebbale,"Hebbale Colony",0000380148,0000862800,"L P.S",18,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Hulikallu,Hulikallu,Hulikallu,0000380203,0001699081,"government high school hulikalu",185,Govt.,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Mallipatana,Mallipatana,"Besthara Koppalu",0000380276,0001700850,"pavithra higher primary school",38,Private,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Rudrapatana,Mathigodu,Mathigodu,0000380314,0000060326,"LPS MATHIGODU",29,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Santhemaruru,"Dadada Hally","Dadada Hally",0000380324,0000060339,"HPS DADADA HALLY",50,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Santhemaruru,Dummi,Dummi,0000380331,0000862860,H.P.S,76,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Saraguru,Siddapura,Siddapura,0000380335,0000060347,"GHPS siddapura",59,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Saraguru,"Ullena Hally","Ullena Hally",0000380340,0000060355,"LPS ullenahalli",37,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Kaduvinahosahalli,"Kadivana Hosahally","Kadivana Hosahally",0000380341,0001323560,"GLPS KADUVINAHOSAHALLI GATE",31,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vijapura Forest","Vijapura Forest","Vijapura Forest",0000380346,0001690992,"government lower primary school gandhinagara",7,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vijapura Forest","Aremadana Hally","Aremadana Hally",0000380354,0000431711,"government LPS BIDIRUMELEKOPPALU",7,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vijapura Forest",Mudigere,Mudigere,0000380367,0000060380,"government lower primary school mudigere",18,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vaddara Hally","Nerala Hally","Nerala Hally",0000380374,0000060387,"LPS NERALA HALLY",12,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Yalagathavally,"Vaddara Hally","Vaddara Hally Colony",0000380395,0001700716,"GLPS JODIVADDARAHALLY COLONY",22,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Mallipatana,Madlapura,Madlapura,0001833125,0001700376,"government L.P.S madlapura",17,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Basvapatna,Basvapatna,Basvapatna,0000380026,0001738855,"GHPS GARUDANAHALLY",47,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Doddamagge,Doddamagge,Doddamagge,0000380097,0001702130,DR.B.R.AMBEDKAR,145,Govt.,"Secondary/Sr. Sec. with grades 6 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Doddamagge,Doddamagge,Doddamagge,0000380097,0002735032,"Gpuc Doddamagge",196,Govt.,"Hr. Sec. /Jr. College only with grades 11 and 12",2023-01-18
Karnataka,Hassan,Arkalgud,Handrangi,Handrangi,Handrangi,0000380126,0001728296,"VIVEKANANDA VIDYA SAMSTHE",161,Private,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Kalena Hally","Kalena Hally","Kalena Hally",0000380212,0001733114,"GLPS KALENAHALLI KOPPALU",20,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Konanur,Konanur,Konanur,0000380259,0001704544,"GOVT URDHU HIGHER PRIMARY SCHOOL KONANUR",19,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Konanur,Konanur,Konanur,0000380259,0001703976,"GOVT GIRLS HIGHER PRIMARY SCHOOL KONANURU",124,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Konanur,Konanur,Konanur,0000380259,0001704095,"GOVT BOYS HIGHER  PRIMARY SCHOOL KONANURU(TGT)",103,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Lakkur,Lakkur,"Padavala Koppalu",0000380266,0001727650,"glps p. koppalu",36,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0001705127,"glps ramanathapura",11,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0001705177,"venkateswara high school",121,"Govt. Aided","Secondary/Sr. Sec. only with grades 9 and 10",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0001705188,"venkateswara high school eng",98,Private,"Secondary/Sr. Sec. only with grades 9 and 10",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Kudlur,Kudlur,0000380306,0001729231,"GLPS  KUDALUR",18,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Rudrapatana,Rudrapatna,Rudrapatna,0000380309,0001728641,"VIDYA SHANKARA HIGH SCHOOL  RUDRAPATTANA",141,Private,"Secondary/Sr. Sec. with grades 6 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Saraguru,Siddapura,"Siddapura Gate",0000380336,0001732726,"GOVT JUNIOR COLLEGE SIDDAPRA GATE",137,Govt.,"Higher Secondary with grades 6 to 12",2023-01-18
Karnataka,Hassan,Arkalgud,"Vaddara Hally","Ankanayakana Hally","Ankanayakana Hally",0000380380,0001702111,"GLPS ANKANAYAKANAHALLY  COLONY",13,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Santhemaruru,Santhemaruru,Santhemaruru,0000380316,0001223870,"Santhemaruru High school(TGT)",150,Govt.,"Higher Secondary with grades 1 to 12",2023-01-18
Karnataka,Hassan,Arkalgud,Santhemaruru,Dummi,"Dummi Koppalu",0000380332,0001698250,"GOVT LOWER  PRIMARY SCHOOL DUMMIKOPPAL",9,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vijapura Forest","Aremadana Hally","Aremadana Hally",0000380354,0000060371,"government LPS aremadanahally",3,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vijapura Forest",Chikkarakalagud,Chikkarakalagud,0000380358,0000060374,"government HPS CHIKKARAKALAGUD",34,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,"Vijapura Forest",Kallur,Kallur,0000380362,0000060376,"government lower primary school kalluru",4,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vaddara Hally",Maradi,Maradi,0000380375,0000060389,"LPS MARADI",13,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vaddara Hally",Shambunathapura,Shambunathapura,0000380385,0000060396,"HPS SHAMBUNATHAPURA",58,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Yalagathavally,"Vaddara Hally","Vaddara Hally",0000380394,0001700653,"GLPS  JODIVADDARAHALLY",17,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Yalagathavally,"Mallithammana Hally","Mallithammana Hally",0000380397,0000060408,"LPS. MARITHAMANAHALLY",17,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Yalagathavally,Ibbadi,Ibbadi,0000380398,0000060409,"HPS IBBADI",66,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Basvapatna,Basvapatna,Basvapatna,0000380026,0001738630,"GOVT JUNIOR COLLEGE BASAVAPATTANA",216,Govt.,"Higher Secondary with grades 6 to 12",2023-01-18
Karnataka,Hassan,Arkalgud,Kattepura,Madapura,Madapura,0000380232,0001725310,"ghps madapura",25,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Kattepura,"Yalada Hally","Yalada Hally",0000380233,0001727080,"glps yaladahalli",18,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Mokali,Mokali,Mokali,0000380246,0001702058,"WISDOM VALLEY",94,Private,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Keralapura,Kerelapura,Keralapura,0000380254,0001732783,"Govt boys higher primary school keralapura",67,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Konanur,Konanur,Konanur,0000380259,0001703997,"ADHI KARNATAKA LOWER PRIMARY SCHOOL  KONANUR",31,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Konanur,Konanur,Konanur,0000380259,0001704163,"KITTUR RANI CHENAMMA RESIDENTIAL SCHOOL KONANUR",212,Govt.,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Konanur,Konanur,"Kere Kodi",0000380260,0001703933,"GOVT JUNIEOR COLLEGE KONANURU",56,Govt.,"Hr. Sec. /Jr. College only with grades 11 and 12",2023-01-18
Karnataka,Hassan,Arkalgud,Konanur,Konanur,Goredinne,0000380261,0001728934,"GLPS  GOREDINNE",14,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0001705208,"evergreen high school",65,Private,"Secondary/Sr. Sec. only with grades 9 and 10",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0001705223,vidhyanikethan,112,Private,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Kattepura,Kattepura,Kattepura,0000380226,0000060224,"HPS KATTEPURA",70,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Kattepura,"Mallinatha Pura","Mallinatha Pura",0000380228,0000060229,"HPS MALLINATHA PURA",47,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Kattepura,Gobbali,Gobbali,0000380229,0000060231,"LPS GOBBALI",18,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Mallipatana,Mallipatana,Mallipatana,0000380274,0000060284,"government HPS Mallipatana",116,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Agrahara,Agrahara,Kodagihally,0000379995,0001434482,GHPS,50,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Bychanahally,"Hetha Gowdana Hally","Hetha Gowdana Hally",0000380049,0001697523,"BETHEL PUBLIC SCHOOL GUBBI CROSS",438,Private,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Doddamagge,Doddamagge,Doddamagge,0000380097,0001702015,"DODDAMAGGE  G.J.C.",163,Govt.,"Secondary/Sr. Sec. only with grades 9 and 10",2023-01-18
Karnataka,Hassan,Arkalgud,Hebbale,Athni,"Uppar Koppalu",0000380154,0000862797,"L P.S",6,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Hebbale,Hullangala,A.k.colony,0000380158,0000862803,L.P.S,19,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Holalagodu,Holalagodu,Holalagodu,0000380165,0001323537,"Government LPS LAKSHMIPURA",12,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Mokali,Malalikere,Malalikere,0000380248,0001323541,"GHPS MALIKERE",55,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Konanur,Konanur,"Kere Kodi",0000380260,0000862824,"GOVT HIGHER  PRIMARY SCHOOL KEREKODI",50,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Mallipatana,Mallipatana,Mallipatana,0000380274,0001700606,"government murarji residential school mallipatna",174,Govt.,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Mallipatana,Magodu,"H.r.p. Colony",0000380278,0000060287,"government LPS magodu",10,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Mallipatana,"Koti Agrahara","Koti Agrahara",0000380282,0000060291,"government LPS kotiagrahara",10,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Aladahalli,Kelagalale,Kelagalale,0000380285,0000060294,"government LPS kelagalale",16,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Aladahalli,Hippali,Hippali,0000380287,0000060295,"government LPS hippali",15,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0000060310,"ULPS ramanathpura",1,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,Ramanathpura,Ramanathpura,0000380301,0000610475,"PATTABIRAMAGRAMANTHARA UP",118,"Govt. Aided","Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Ramanathpura,"Siradana Hally","Siradana Hally",0000380304,0000060314,"GLPS sirdanahalli",11,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Rudrapatana,Rudrapatna,Rudrapatna,0000380309,0000060319,"HPS RUDRAPATNA(TGT)",131,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Rudrapatana,Anandur,Anandur,0000380312,0000060322,"HPS ANANDUR",89,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Agrahara,Muglur,Muglur,0000379996,0000059993,"HPS MUGALUR",57,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Kaduvinahosahalli,Kantenahally,Kantenahally,0000380009,0000060010,LPSkantenahalli,51,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Kaduvinahosahalli,Kadanoor,Kadanoor,0000380017,0000060014,"HPS kadsnoor",32,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Bannur,Doddabommenahally,"Doddabommena Hally",0000380019,0000060017,LPSdoddabommenahalli,26,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Bannur,Bannur,Bannur,0000380021,0000060020,"High SChool bannur",56,Govt.,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Bannur,Aregallu,Aregallu,0000380022,0000060021,LPSaregallu,6,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Basvapatna,Mulehosahally,"Mule Hosahally",0000380033,0000060033,"GLPS mulehosahalli",24,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Belvadi,Karehally,Karehally,0000380042,0000060044,"GHPS KAREHALLY",9,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Bychanahally,"Bychana Hally","Bychana Hally",0000380045,0000060047,"HPS BYCHANAHALLI",58,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Bychanahally,Devipura,Devipura,0000380055,0000060059,"LPS DEVIPURA",17,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Doddamagge,Doddamagge,Doddamagge,0000380097,0000060104,"HPS DODDAMAGGE",202,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Ganjalgud,Ganjalgud,Ganjalgud,0000380107,0000060117,"HIgh School GANJALAGUD",63,Govt.,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Ganjalgud,"Moodana Hally","Moodana Hally",0000380117,0000060122,"LPS MOODANA HALLY",25,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Handrangi,Handrangi,Handrangi,0000380126,0000060132,"ULPS HANDRANGI",4,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Tarigalale,Karagallu,Karagallu,0000380136,0000060144,"LPS KARAGALLU",8,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Holalagodu,Magalu,Magalu,0000380167,0000060172,"government HPS MAGALU",45,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Holalagodu,"Singana Kuppe","Singana Kuppe",0000380172,0000060175,"government LPS SINGANA KUPPE",12,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Holalagodu,Nilakunda,Nilakunda,0000380173,0000060176,"government LPS NILAKUNDA",13,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Holalagodu,Abburmachagowdahally,Abburmachagowdanahally,0000380175,0000060177,"government HPS ABBURMACHAGOWDANAHALLY",63,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Holalagodu,Kollangi,Kollangi,0000380177,0000060179,"government LPS KOLLANGI",23,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Honnavally,Garighatta,Garighatta,0000380186,0000060187,"LPS garighatta",14,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Honnavally,Devarahally,"Devara Hally",0000380195,0000060196,"HPS devarahalli(TGT)",74,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Hulikallu,"Bettada Hally","Bettada Hally",0000380210,0000060210,"government LPS beetadahalli",41,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Santhemaruru,Santhemaruru,Santhemaruru,0000380316,0000060331,"High school SANTHEMARURU",180,Govt.,"Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Santhemaruru,"Parasana Hally","Parasana Hally",0000380320,0000060336,"HPS PARAANAHALLY",40,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Mokali,Madihally,Madihally,0000380327,0000060342,"HPS MADIHALLY",70,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Mokali,Madihally,Madihally,0000380327,0001701502,"MADIHALLI COLONY",27,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Saraguru,Saraguru,Saraguru,0000380333,0000060345,"GHPS saraguru",81,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Saraguru,Siddapura,"Siddapura Gate",0000380336,0000060348,"GLPS siddapura gate",8,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Kaduvinahosahalli,"Ramena Hally","Ramena Hally",0000380337,0000060352,"GLPS ramenhalli",15,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vijapura Forest","Adikebommana Halli","Adikebommana Hally",0000380355,0000060372,"government LPS adikebomanahally",12,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Vijapura Forest",Chikkarakalagud,"A.k Colony",0000380361,0000799308,"ghps chikkarakalagud colony(vpura forest)",53,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,"Vaddara Hally","Ankanayakana Hally","Ankanayakana Hally",0000380380,0000060392,"HPS ANKANAYAKANA HALLY",18,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Yalagathavally,Ajjuru,Ajjuru,0000380396,0000060406,"HPS AJJURU",36,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Yalagathavally,Rangapura,Rangapura,0000380400,0000060411,"LPS. RANGAPURA",12,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Basvapatna,Basvapatna,Basvapatna,0000380026,0001738520,"Govt boys higher primary school BASAVAPATNA",204,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Basvapatna,Basvapatna,"Badara Koppal",0000380027,0001738591,"GLPS BEDARAKOPPALU",10,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,Gangoor,Gangoor,Gangoor,0000380102,0001727202,"nehru smaraka gramanthara",102,"Govt. Aided","Secondary/Sr. Sec. with grades 1 to 10",2023-01-18
Karnataka,Hassan,Arkalgud,Hanyalu,Ragimaruru,Ragimaruru,0000380106,0001727461,"varanandi high school",168,"Govt. Aided","Secondary/Sr. Sec. only with grades 9 and 10",2023-01-18
Karnataka,Hassan,Arkalgud,Holalagodu,Abburmachagowdahally,Abburmachagowdanahally,0000380175,0001702109,"government urdhu HPS ABM hally",40,Govt.,"Upper Primary with grades 1 to 8",2023-01-18
Karnataka,Hassan,Arkalgud,Holalagodu,Abburmachagowdahally,Abburmachagowdanahally,0000380175,0001702075,"goverment high school ABM hally",171,Govt.,"Secondary/Sr. Sec. only with grades 9 and 10",2023-01-18
Karnataka,Hassan,Arkalgud,"Kalena Hally","Kalena Hally",Borekoppalu,0000380213,0001733094,"GLPS BOREKOPPALU",21,Govt.,"Primary only with grades 1 to 5",2023-01-18
Karnataka,Hassan,Arkalgud,"Kathimallena Hally","Kathimallena Hally","Kathimallena Hally",0000380236,0001705006,"GHS   KATHIMALLENAHALLY",72,Govt.,"Secondary/Sr. Sec. with grades 6 to 10",2023-01-18
